84234;2025;SAN ISIDRO;90406
85196;2084;CERRO GORDO;91480
66251;1569;ACAJETE;75110
66250;1569;JESUS;75110
66254;1569;LA CARDENISTA;75112
66247;1569;LA VIRGEN;75110
66260;1569;SAN ANTONIO TLACAMILCO;75117
66262;1569;SAN JERONIMO OCOTITLAN;75119
65103;1570;ARROYO BLANCO;73595
65104;1570;GUAYABAL;73595
65102;1570;PALMARTEPEC;73593
65099;1570;SAN JOSE ACATENO;73590
65101;1570;TIERRA NUEVA;73592
66103;1571;"3 CRUCES 2A SECC";74949
66092;1571;DEL MAESTRO;74949
66084;1571;EL CUAJILOTE;74947
66076;1571;HERMENEGILDO GALEANA;74944
66081;1571;ILAMACINGO;74947
66073;1571;LA HUERTA;74943
66107;1571;LA PROVIDENCIA;74949
66082;1571;LAS NIEVES;74947
66070;1571;LA TRINIDAD;74941
66090;1571;LA TRINIDAD 1A. SECCION;74949
66078;1571;NUEVOS HORIZONTES;74946
66089;1571;SAN ANTONIO;74949
66104;1571;SAN CRISTOBAL 1A SECC;74949
66105;1571;SAN CRISTOBAL 2A SECC;74949
66097;1571;SAN GABRIEL;74949
66100;1571;SAN JUAN;74949
66099;1571;SAN MIGUEL;74949
66088;1571;SAN RAFAEL;74949
66093;1571;SANTA ROSA;74949
66080;1571;TECOMATE;74947
66071;1571;TETELCINGO;74941
66077;1571;TIANGUISTENGO;74945
66289;1572;ACATZINGO DE HIDALGO;75150
66288;1572;ALHUELICAN;75150
66307;1572;CARMEN SERDAN;75154
66302;1572;JESUS DE LAS MARAVILLAS;75150
66290;1572;SAN ANTONIO;75150
66286;1572;SAN DIEGO;75150
66285;1572;SAN JOSE;75150
66301;1572;SAN SEBASTIAN TETELES;75150
65819;1573;SAN MARCOS ACTEOPAN;74510
64930;1574;COALTEPEC;73330
64925;1574;ELOXOCHITLAN;73330
64927;1574;TONALAPA;73330
65903;1575;AHUATLAN O SAN ANDRES AHUATLAN;74640
65906;1575;MIMILULCO;74645
65904;1575;SAN LUCAS TEJALUCA;74641
64747;1576;AHUAZOTEPEC;73181
64749;1576;BERISTAIN;73190
64752;1576;BUENAVISTA;73195
66025;1577;AHUEHUETITLA;74850
66027;1577;EL PAPAYO;74855
66026;1577;EL PEÑON;74853
66937;1578;AJALPAN;75910
66943;1578;BUENAVISTA;75914
66947;1578;CINCO SEÑORES;75915
66941;1578;CORRAL MACHO;75914
66964;1578;COXOLICO;75917
66954;1578;CUABCAPULA;75916
66949;1578;CUAUCTOTOLAPA;75915
66971;1578;CUAXUXPA;75917
66956;1578;LOMA BONITA;75916
66969;1578;MACUILCUAUTITLA;75917
66960;1578;MAZATIANQUIXCO;75917
66952;1578;MEXCALTOCHINTLA;75916
66938;1578;NATIVITAS;75914
66967;1578;NUEVO;75917
66966;1578;OCOTEMPA;75917
66959;1578;PLAYA VICENTE;75916
66942;1578;SAN JOSE BUENAVISTA;75914
66961;1578;TECPANTZACOALCO;75917
66955;1578;TEPEPA DE ZARAGOZA;75916
66945;1578;XALA;75915
66948;1578;XOCHITZINGA;75915
65978;1579;ACAXTLAHUACAN DE ALBINO ZERTUCHE;74780
66331;1580;JALAPASCO EL GRANDE;75187
66330;1580;SAN ANTONIO LA CUCHILLA;75186
67002;1581;SAN JUAN PANZINGO;75950
64945;1582;AMIXTLAN;73360
64464;1583;AMOZOC CENTRO;72980
64489;1583;CHACHAPA;72990
64490;1583;CHACHAPA;72990
64499;1583;LA CRUZ;72994
64469;1583;LA CRUZ II;72980
64497;1583;LA PRESA;72994
64487;1583;LAS ANIMAS;72980
64477;1583;LA VICTORIA;72980
64486;1583;LOS DURAZNOS;72980
64476;1583;PINOS DEL SUR;72980
64495;1583;PUENTE BRAVO;72993
64475;1583;SAN ANDRES LAS VEGAS;72980
64480;1583;SAN JOSE DE LAS FLORES;72980
64485;1583;SAN JUAN DE LOS LAGOS;72980
64468;1583;SAN MIGUEL CUAUTENCO;72980
64479;1583;SANTO ANGEL;72980
64492;1583;SIGNORET;72990
64478;1583;VILLAS AMOZOC;72980
64498;1583;XONACATEPEC;72994
65118;1584;AYOCUAUTLA;73630
65122;1584;CHICHICAXTLA;73635
65123;1584;COAYUCA;73637
65121;1584;CUAHUTOLANCINGO;73635
65113;1584;EL TERRERO;73620
65119;1584;LA LOMA;73631
65117;1584;TLACUITLAPA;73625
65120;1584;TLALTEMPAN;73633
65352;1585;ATEMPAN;73940
65356;1585;CALA NORTE;73941
65358;1585;LAS CANOAS;73948
65355;1585;TACOPAN;73940
65354;1585;TEZANATEPEC;73940
65359;1585;TEZHUATEPEC;73948
66865;1586;SAN LUCAS TETELETITLAN;75848
66861;1586;SAN MARTIN ATEXCAL;75840
64998;1587;JUAN FRANCISCO LUCAS;73497
65610;1588;AENSCA EL BARREAL;74218
65625;1588;ALTAVISTA;74240
65601;1588;ATLIXCO CENTRO;74200
65652;1588;CAMPESTRE EL CRISTO;74294
65651;1588;CAMPESTRE LA MORALEDA;74294
65650;1588;CAMPESTRE LAS CALANDRIAS;74294
65705;1588;CASTILLOTLA;74365
65706;1588;CHAPULTEPEC AXOCOPAN;74365
65648;1588;EL ENCANTO;74293
65690;1588;EL LEON;74360
65654;1588;EL PEDREGAL;74295
65620;1588;EL POPO;74230
65710;1588;EMILIANO ZAPATA LOS MOLINOS;74367
65624;1588;FOVISSSTE;74239
65642;1588;FRANCISCO I MADERO;74290
65695;1588;GUADALUPE HUEXOCUAPAN;74363
65632;1588;HOGAR DEL OBRERO;74260
65698;1588;HUERTAS DE JESUS;74365
65713;1588;HUILOTEPEC;74368
65721;1588;JUAN UVERA;74368
65607;1588;LA GUARDIA;74210
65646;1588;LA HACIENDA;74290
65697;1588;LA SABANA;74365
65629;1588;LA SOLEDAD;74250
65714;1588;LEONIDES ALMAZAN ANDREW;74368
65604;1588;LOMAS DE TEMASCALAPA;74210
65608;1588;LOS SOLES;74210
65627;1588;MAXIMINO AVILA CAMACHO;74240
65688;1588;METEPEC;74360
65645;1588;MILITAR;74290
65724;1588;OTILIO MONTAÑO;74369
65634;1588;PRADO SUR;74260
65626;1588;RICARDO FLORES MAGON;74240
65628;1588;RICARDO TREVIÑO;74250
65609;1588;SAN ALFONSO;74215
65723;1588;SAN FELIPE XONACAYUCAN;74369
65718;1588;SAN FELIX HIDALGO;74368
65726;1588;SAN JERONIMO CALERAS;74369
65637;1588;SAN JOSE CUAUHTEMOC;74280
65694;1588;SAN JUAN OCOTEPEC;74363
65689;1588;SAN JUAN TEJALUCA;74360
65700;1588;SAN LUIS TENEXTEPEC;74365
65692;1588;SAN MIGUEL AYALA;74363
65693;1588;SAN PEDRO BENITO JUAREZ;74363
65701;1588;SANTA CRUZ AXOCOPAN;74365
65722;1588;SANTA LUCIA COSAMALOAPAN;74368
65638;1588;SANTA MONICA;74280
65631;1588;SANTA ROSA CHAPULAPA;74250
65719;1588;SANTO DOMINGO ATOYATEMPAN;74368
65619;1588;SOLARES GRANDES;74230
65709;1588;TEHUISPANGO;74367
65655;1588;TEPEYAC;74296
65644;1588;VALLE SUR;74290
65618;1588;XALPATLACO INFONAVIT;74227
66580;1589;SAN SALVADOR ATOYATEMPAN;75620
65890;1590;SANTIAGO ATZALA;74590
65815;1591;SAN JUAN AMECAC;74505
65814;1591;SAN MATEO COATEPEC;74505
65818;1591;SAN MIGUEL AGUACOMULICAN;74508
65816;1591;SAN PEDRO IZHUATEPEC;74506
65812;1591;SANTIAGO ATZITZIHUACAN;74500
66547;1592;ATZITZINTLA;75540
66550;1592;PASO CARRETAS;75550
66546;1592;TEXMALAQUILLA;75540
66551;1592;XOCHILOMA;75551
66017;1593;HUEHUEPIAXTLA;74835
66018;1593;TLAXIXINCA;74838
65075;1594;AYOTOXCO DE GUERRERO;73570
65594;1595;ATZALA;74180
65595;1595;OZOLCO;74180
66925;1596;ACATITLAN;75897
66917;1596;CALTEPEC;75890
66923;1596;COATEPEC;75896
66919;1596;LA COMPAÑIA;75894
64964;1597;TAPAYULA;73425
66568;1598;CERRO GORDO;75589
66573;1598;SAN JOSE IXTAPA;75597
66572;1598;TEZOAPAN;75593
66527;1600;AHUATEPEC DEL CAMINO;75526
66541;1600;ALVARO OBREGON;75538
66501;1600;ANAGSA;75520
66529;1600;ARCOS OJO DE AGUA;75528
66536;1600;CANDELARIA;75535
66518;1600;CARMEN SERDAN;75520
66539;1600;CONCEPCION O VIEJO OVIEDO;75537
66513;1600;DE JESUS;75520
66515;1600;DEL SANTUARIO;75520
66510;1600;DE SAN JUAN;75520
66542;1600;DOLORES BUEN PAIS;75538
66508;1600;ENRIQUE MARTINEZ MARQUEZ;75520
66516;1600;INFONAVIT;75520
66514;1600;ISSSTE;75520
66544;1600;JESUS NAZARENO;75539
66540;1600;MARAVILLAS;75537
66530;1600;SAN DIEGO TEXMELUCAN;75528
66520;1600;SAN FRANCISCO;75520
66525;1600;SAN MIGUEL OCOTENCO;75524
66538;1600;SAN PEDRO TEMAMATLA;75536
66535;1600;SANTA INES BORBOLLA;75535
66507;1600;SIDOSE 1 28 DE AGOSTO;75520
66517;1600;SIDOSE 2 FUENTES DE GUADALUPE;75520
66522;1600;SIDOSE 3 SANTA ELENA;75520
65950;1602;CHIAUTLA DE TAPIA;74730
65955;1602;CRUZ VERDE;74732
65951;1602;LINDAVISTA;74730
65956;1602;SAN MIGUEL;74733
65960;1602;SANTA ANA TECOLAPA;74735
65958;1602;TEPOXMATLA;74734
65952;1602;VILLA DE LAS FLORES;74730
65553;1603;SAN JUAN TETLA;74155
65550;1603;SAN LORENZO CHIAUTZINGO;74150
66238;1604;COMALAPA;75092
66237;1604;GUADALUPE;75092
66233;1604;NENEHUACAN;75090
66240;1604;OJO DE AGUA;75095
66244;1604;TIZAPA;75098
64924;1605;CUETZALINGO;73329
64915;1605;TLALTENANGO;73320
65876;1606;ATENCINGO;74585
65881;1606;BUENAVISTA DE BENITO JUAREZ;74586
65871;1606;COAYUCA;74582
65884;1606;ESCAPE DE LAGUNILLAS;74587
65888;1606;JALTEPEC;74589
65883;1606;LAGUNILLAS DE RAYON;74587
65885;1606;SAN JOSE LOS LAURELES;74587
65875;1606;SAN ROQUE;74585
65880;1606;SISTEADERO;74585
65874;1606;TENEXCALCO;74584
64813;1608;"3 CABEZAS";73302
64799;1608;AJOLOTLA;73300
64819;1608;ATLAMAXAC;73304
64829;1608;CALAPA;73309
64814;1608;CAPULAQUITO;73303
64831;1608;LLANO GRANDE;73309
64801;1608;LOMA ALTA;73300
64797;1608;MICHAC;73300
64826;1608;NACAYOLO;73307
64818;1608;SAN ANTONIO METLAHUACALES;73304
64807;1608;SAN CLAUDIO 1;73302
64824;1608;SAN LUIS DEL VALLE;73306
64802;1608;SAN MIGUEL LASTIRI;73300
64795;1608;SEBASTOPOL Y ANEXA;73299
64821;1608;TECOLOQUILLO;73305
64823;1608;TECOYUCA;73306
64816;1608;TENANCINGO;73303
64798;1608;TZITLA;73300
65363;1609;COAHUIXCO;73950
65366;1609;EL ENCANTO;73954
65367;1609;SAN ISIDRO;73956
65362;1609;YOPI;73950
66131;1610;CHILA O CHILA DE LAS FLORES;74990
66135;1610;EL MOLINO;74996
66134;1610;FRANCISCO IBARRA RAMOS;74995
66133;1610;LA TRINIDAD;74993
65971;1611;CHILA DE LA SAL;74760
66211;1612;CHICALOTLA;75072
66203;1612;LA TRINIDAD;75070
66206;1612;MANZANITOS;75070
66204;1612;RAFAEL J. GARCIA O CITILCHOTLA;75070
66215;1612;SAN ANTONIO;75074
66210;1612;SAN JUAN DEL VALLE;75072
66020;1613;CHINANTLA;74840
66021;1613;CUATECONTLA;74842
65911;1615;CAÑADA TECOMATLAN;74656
65909;1615;TENANGO;74651
65910;1615;ZARAGOZA;74653
65967;1616;EL PLATANAR;74741
65966;1616;SANTA MARIA COHETZALA;74740
65826;1617;AHUATELCO;74522
65824;1617;CUAPESCO;74521
65823;1617;TEOLCO;74520
64215;1618;CORONANGO;72670
64216;1618;SAN FRANCISCO OCOTLAN;72680
64214;1618;SANTA MARIA CORONANGO;72670
64218;1618;ZOQUIAPAN;72685
67024;1619;BENITO JUAREZ;75980
67030;1619;CALIPAN;75985
67031;1619;CARMEN SERDAN;75985
67025;1619;COXCATLAN;75980
67022;1619;DONATO BRAVO IZQUIERDO;75980
67029;1619;TILAPA;75981
67045;1620;AHUATLA;75993
67049;1620;CUITZALA;75995
67047;1620;MATLAHUACALA;75995
67048;1620;XALTELICA;75995
67046;1620;XOCOTLA;75993
66063;1621;NATIVITAS CUAUTEMPAN;74915
66062;1621;SAN VICENTE COYOTEPEC;74910
66064;1621;ZOYAMAZALCO;74917
65107;1623;IXTOLCO DE MORELOS;73600
65112;1623;TECAPAGCO;73615
65110;1623;TENEPANIGIA;73611
65111;1623;TLAPACHOLOYA;73613
66378;1624;ALMOLOYA;75221
66380;1624;ALPATLAHUAC;75230
66382;1624;TORIJA;75235
64230;1625;"4 CAMINOS";72702
64250;1625;CAMELIAS SANCTORUM;72730
64236;1625;CONJUNTO LOS OLIVOS;72706
64241;1625;CUAUTLANCINGO CORREDOR EMPRESARIAL;72710
64245;1625;FINSA;72710
64233;1625;FUERTE DE GUADALUPE;72705
64259;1625;INTEGRA;72735
64252;1625;LA TRINIDAD SANCTORUM;72730
64235;1625;LOMAS DE SAN JUAN;72705
64257;1625;MACOPILLI;72735
64254;1625;MALINALI;72735
64238;1625;NUEVO LEON;72706
64266;1625;PYLSA 30;72735
64244;1625;REAL DEL BOSQUE II;72710
64234;1625;REMEDIOS;72705
64227;1625;RESIDENCIAL ANTURIOS;72700
64240;1625;RINCON DE SAN LORENZO;72710
64239;1625;SAN LORENZO ALMECATLA;72710
64248;1625;SANTA CRUZ CUAUTLANCINGO;72725
64228;1625;VILLAS ALCANFORES;72702
64265;1625;VILLAS CAPRI;72735
64256;1625;VILLAS CHIAUTENCO;72735
64260;1625;VILLAS PALERMO;72735
64229;1625;VILLAS URANGA;72702
64253;1625;XELHUA I;72735
64255;1625;XELHUA II;72735
66012;1626;EL NARANJO;74818
66006;1626;ORGANAL;74815
66010;1626;SAN PEDRO CUAYUCA;74817
65051;1627;ACAXILOCO;73563
65063;1627;AYOTZINAPAN;73566
65042;1627;CHICUEYACO;73563
65034;1627;CUAUHTAPANALOYAN;73563
65052;1627;PEPEXTLA;73563
65071;1627;PINAHUISTA;73566
65069;1627;REYESHOGPAN DE HIDALGO;73566
65065;1627;SANTIOAPAN;73566
65070;1627;TECOLTEPEC;73566
65038;1627;TEPANGO;73563
65043;1627;TEPETZALAN ( TEZOQUITA );73563
65073;1627;TUZAMAPAN (XILOXOCHICO);73566
65046;1627;TZICUILAN;73563
65066;1627;TZINACAPAN;73566
65035;1627;TZOJIACO;73563
65060;1627;XALTIPAN;73566
65049;1627;XILOXOCHICO DE RAFAEL AVILA CAMACHO;73563
65044;1627;ZACATIPAN;73563
65411;1628;CONCEPCION BARRIENTOS;73987
65402;1628;CUYOACO;73980
65407;1628;FRANCISCO I MADERO;73985
65413;1628;PAYUCA;73989
65414;1628;SAN ANDRES PAYUCA;73989
65415;1628;SAN MIGUEL ATOTOTEPEC;73989
65403;1628;SANTIAGO XONACATLAN;73982
65406;1628;TEMEXTLA;73983
65410;1628;TEXCAL;73986
65404;1628;XONACATLAN;73982
66976;1630;PAPALOAPAN;75922
66975;1630;TEPEPAN;75921
66972;1630;XONOTIPAN;75920
66973;1630;ZACACOAPAN;75920
65900;1631;EMILIANO ZAPATA;74633
65898;1631;SAN JUAN EPATLAN;74630
66559;1632;GUADALUPE POTRERO;75570
66555;1632;OTILIO MONTAÑO;75562
64506;1633;HUITZILAC;73000
64516;1633;LA GUADALUPE;73013
64511;1633;LA PAHUA;73008
64518;1633;LAS BALSAS;73014
64512;1633;LOS NARANJOS;73008
64507;1633;MOCTEZUMA;73000
64515;1633;PASO DEL ARROYO;73012
64514;1633;PLAN DE ARROYO;73011
64510;1633;SALSIPUEDES;73005
66323;1634;CANDELARIA;75171
66322;1634;SAN PABLO DE LAS TUNAS;75170
66324;1634;SANTA URSULA;75175
66052;1635;EL LIMON;74895
66054;1635;JEHUITAL;74896
66053;1635;LA PROVIDENCIA;74895
66050;1635;MIXQUITEPEC;74893
66055;1635;VISTA HERMOSA;74896
66174;1636;EL PROGRESO;75049
66172;1636;HACIENDA NUEVA;75044
66167;1636;LA CONCEPCION;75040
66164;1636;SAN JUAN QUIMIXTLAN;75040
64953;1637;FRANCISCO OSORNO;73392
64950;1637;IGNACIO RAMIREZ;73390
64628;1638;CHILA;73130
64624;1638;TONALIXCO;73120
65735;1639;CACALOSUCHIL;74375
65744;1639;CHAMPUSCO;74377
65729;1639;HUAQUECHULA;74370
65748;1639;HUEJOTAL;74379
65740;1639;LA LIBERTAD;74377
65736;1639;LA VENTA;74375
65737;1639;MARTIR CUAUHTEMOC;74376
65733;1639;PROGRESO;74375
65727;1639;SAN DIEGO ORGANAL;74370
65728;1639;SAN JUAN VALLARTA;74370
65730;1639;SANTIAGO TETLA;74370
65734;1639;SOTO Y GAMA;74375
65731;1639;TEACALCO DE DORANTES;74373
65745;1639;TEZONTEOPAN DE BONILLA;74378
65732;1639;TLAPETLAHUAYA;74374
65742;1639;TRONCONAL;74377
66421;1640;COCUACAN;75397
66422;1640;COSAHUATLA;75398
66424;1640;TEPETZINTZINTLA;75399
66420;1640;TOCHMATZINTLA;75396
64702;1641;"14 DE OCTUBRE";73175
64677;1641;"5 DE OCTUBRE";73173
64700;1641;ADOLFO LOPEZ MATEOS;73175
64706;1641;AHUACATITLA;73175
64694;1641;ANTONIO AMADOR QUINTERO;73174
64742;1641;BENITO JUAREZ;73178
64703;1641;CRUZ BLANCA;73175
64713;1641;CRUZ DEL MILAGRO;73175
64653;1641;CUAUXINCA;73164
64671;1641;EL CERRITO;73172
64687;1641;EL MIRADOR I;73174
64709;1641;EL MIRADOR II;73175
64717;1641;EL PARAISO;73176
64719;1641;EL POTRO;73176
64730;1641;EMILIANO ZAPATA;73177
64735;1641;FOVISSSTE;73177
64707;1641;HUAUCHINANGO;73175
64674;1641;INDEPENDENCIA;73172
64732;1641;INFONAVIT ZACAMILA;73177
64679;1641;LA CUMBRE;73173
64683;1641;LA HERRADURA;73174
64691;1641;LA JOYA;73174
64689;1641;LA MESITA;73174
64712;1641;LA MORENA;73175
64697;1641;LA PARTADA;73174
64675;1641;LA PETROLERA;73172
64656;1641;LAS COLONIAS DE HIDALGO;73165
64716;1641;LIBERTAD;73176
64695;1641;LOMAS DE BELLAVISTA;73174
64678;1641;LOMAS DE CHAPULTEPEC;73173
64733;1641;LOMAS DE ZACAMILA;73177
64740;1641;LOS ANGELES;73178
64682;1641;LOS CAPULINES;73173
64672;1641;LOS PINOS;73172
64661;1641;PAPATLAZOLCO;73168
64698;1641;PIEDRAS PINTADAS;73174
64644;1641;PUGA;73160
64741;1641;QUETZALCOATL;73178
64726;1641;RANCHO VIEJO;73177
64724;1641;RINCON DE LA CRUZ;73176
64684;1641;SAN ANGEL;73174
64714;1641;SANTA CRUZ;73175
64667;1641;SANTA DORA;73172
64685;1641;SANTIAGO;73174
64645;1641;TENANGO DE LAS FLORES;73161
64658;1641;TLACOMULCO;73166
64655;1641;TOTOLAPA;73165
64720;1641;VALLES DEL RINCON;73176
64660;1641;VENTA CHICA;73167
64659;1641;VENTA GRANDE;73167
64744;1641;VIMA;73178
64664;1641;XOPANAPA;73168
64988;1642;XUNALPU;73471
65949;1643;AYOXUXTLA;74729
65948;1643;CHAPULCO;74727
66410;1644;HUAJUAPAN;75335
66412;1644;OTZOLOTEPEC;75338
66408;1644;SAN MIGUEL ATLAPULCO;75330
66411;1644;SANTA MARTHA YANCUITLALPAN;75336
65582;1645;BUENAVISTA;74162
65587;1645;CAPULTITLAN;74167
65570;1645;CUARTO;74160
65558;1645;LA JOYA DE SANTIAGO MEXTLA;74160
65562;1645;LAS HUERTAS;74160
65561;1645;LAS TAPIAS;74160
65571;1645;MAGISTERIA;74160
65559;1645;NEPOPUALCO;74160
65563;1645;PASEO DEL CONVENTO;74160
65560;1645;PRIMERO;74160
65589;1645;PUEBLA (HERMANOS SERDAN);74168
65574;1645;RANCHO LOS OROZA;74160
65579;1645;REAL DE HUEJOTZINGO;74160
65577;1645;SAN MIGUEL TIANGUIZOLCO;74160
65591;1645;SANTA ANA XALMIMILULCO;74169
65584;1645;SANTA ELENA;74166
65585;1645;SANTA MARIA TIANGUISTENCO;74166
65590;1645;SANTO DOMINGO CIENEGA HONDA;74169
65344;1646;NEPACHOLAN;73926
65346;1646;NEXPAN;73928
65342;1646;TENAMACOYAN;73920
65345;1646;TETELILLA;73927
65081;1647;AGUA ZARCA;73580
65089;1647;CERRO TAJITEPEC;73584
65086;1647;EL CARMEN;73583
65096;1647;LAS MARGARITAS;73588
65095;1647;MOJON;73587
65079;1647;TEPACTIPAN;73580
65094;1647;TILAPA;73586
65090;1647;VEGA DE MONTECELI;73584
64967;1648;ZITLALA;73438
64974;1649;HUITZILAN;73450
64972;1649;SAN ANTONIO TALTZINTA;73450
64971;1649;TOTUTLA;73450
64977;1649;XINACHAPAN DE ALLENDE;73456
64975;1649;ZOYOTLA;73455
66584;1650;DOLORES HIDALGO;75640
66586;1650;SANTA ANA COAPAN;75641
65977;1651;ORGANAL;74777
65976;1651;SAN MIGUEL AHUETITLALPAN;74773
65973;1651;TOTECAMILA;74770
66057;1652;"4 RAYAS";74905
66058;1652;DOLORES;74906
66061;1652;SANTA CECILIA CLAVIJERO;74909
65201;1653;ANALCO;73736
65195;1653;CRISTALACO;73732
65205;1653;CUAHUIGTIC;73738
65210;1653;EL MIRADOR;73739
65199;1653;GUADALUPE VICTORIA;73736
65183;1653;ILIYUCAN;73722
65206;1653;LA CALDERA;73739
65187;1653;LOS PINOS;73723
65188;1653;OCOJALA;73723
65185;1653;PEDERNALES;73722
65191;1653;SANTA MARIA SOTOLTEPEC;73726
65207;1653;TETZONCUAHUIGTIC;73739
65194;1653;VISTA HERMOSA;73730
65190;1653;XOCOXIUTLA;73725
65197;1653;XONACATLA;73734
65204;1653;XOPANAC;73738
64995;1654;CUAJINAMIN;73482
64994;1654;IXTEPEC;73480
64996;1654;SAN MARTIN;73486
65855;1655;ABELARDO RODRIGUEZ;74573
65772;1655;CAMPESTRE;74420
65779;1655;CAMPO NUEVO;74443
65859;1655;COLON;74575
65862;1655;COLUCAN;74577
65782;1655;CRUZ VERDE 2A SECCION;74443
65762;1655;EL CALVARIO;74410
65763;1655;EL CALVARIO 2A SECC;74418
65796;1655;EL MANGAL;74468
65761;1655;GUADALUPE;74410
65788;1655;ITZOCAN;74450
65759;1655;IZUCAR DE MATAMOROS CENTRO;74400
65865;1655;JALTIANGUIS;74577
65797;1655;JARDIN;74470
65802;1655;LA ASUNCION;74470
65770;1655;LA CURVA;74420
65768;1655;LA ESPIGAS;74420
65799;1655;LA MAGDALENA;74470
65784;1655;LA PAZ;74448
65856;1655;LAS BOCAS;74573
65781;1655;LAS PALMAS;74443
65860;1655;LOS AMATES;74576
65764;1655;LOS ARCOS;74419
65793;1655;MORELOS;74467
65765;1655;NIÑO HEROES;74420
65766;1655;RESIDENCIAL EL MANGAL;74420
65854;1655;SAN ISIDRO;74573
65806;1655;SAN MIGUEL IZUCAR;74480
65863;1655;SAN NICOLAS TOLENTINO;74577
65785;1655;SANTA CRUZ;74449
65800;1655;SANTA CRUZ COATLA;74470
65805;1655;SANTO TOMAS;74480
65853;1655;TATETLA;74570
65780;1655;UNION DE COMERCIANTES;74443
65790;1655;VALLE PRIMAVERA;74463
65773;1655;VILLA PAO;74426
65804;1655;VIOLETAS;74470
65775;1655;VISTA HERMOSA;74435
65864;1655;XUCHAPA;74577
64550;1656;ACOYOTITLA;73053
64547;1656;APAPANTILLA;73050
64553;1656;JALPAN;73056
64548;1656;JALPAN;73050
64555;1656;LA GARZA;73057
64557;1656;NUEVO ZOQUIAPAN;73058
64556;1656;TECHALOTLA;73057
65943;1657;EL SALADO;74714
65938;1657;HUACHINANTLA;74710
65944;1657;TEUTLA;74716
65940;1657;XOCHITEPEC;74710
65025;1658;JONOTLA;73530
65027;1658;PASO DEL JARDIN;73538
64782;1659;CHICONTLA;73270
64785;1659;CUAMAXALCO;73271
64786;1659;EL ENCINAL;73274
64781;1659;JOPALA;73260
64784;1659;TLAOLANTONGO;73271
64212;1660;OMETOXTLA;72669
64208;1660;ZACATEPEC;72660
64756;1661;HUIXTLA;73217
64753;1661;NECAXA CAÑADITAS;73200
66629;1662;ALQUIZAPAN;75699
66623;1662;ATENAYUCA;75690
66625;1662;GUADALUPE VICTORIA;75694
66628;1662;MAGDALENA ALQUIZAPAN;75699
66627;1662;SAN JERONIMO ZOYATITLANAPA;75698
66626;1662;ZAMARRILLA DE ALVARO OBREGON;75695
66199;1663;AGUA DE LA MINA;75060
66193;1663;CUAUHTEMOC;75060
66200;1663;FRANCISCO I MADERO;75063
66197;1663;LAFRAGUA;75060
66194;1663;TLANALAPAN;75060
66195;1663;VISTA HERMOSA;75060
65251;1665;ALVARO OBREGON;73797
65250;1665;AYEHUALACO;73797
65242;1665;BELLAVISTA;73791
65245;1665;CUAUTZOLCO;73795
65263;1665;GUERRERO;73799
65240;1665;LA CAÑADA;73790
65236;1665;LIBRES;73780
65244;1665;LOS CEDROS;73794
65253;1665;RANCHO SAN AGUSTIN TORRES MOCHAS;73797
65256;1665;SAN AGUSTIN;73797
65238;1665;SAN ANTONIO;73790
65248;1665;SAN MARTIN;73796
65254;1665;TEOTEPEC;73797
65259;1665;TLAZACOALCO;73798
65252;1665;TRES CAPULINES;73797
66431;1666;BENITO JUAREZ;75415
66428;1666;BUENAVISTA DE JUAREZ;75410
66425;1666;CONCORDIA DE AQUILES SERDAN;75400
66426;1666;LOS REYES DE JUAREZ;75400
66429;1666;SAN JUAN ACOZAC;75410
66588;1669;HUITZILTEPEC;75653
66587;1669;MOLCAXAC;75650
66592;1669;SAN LUIS TEHUIZOTLA;75657
66589;1669;SANTA CRUZ HUITZILTEPEC;75653
64638;1670;CUHEYATLA;73141
64634;1670;NAUPAN;73140
64639;1670;TEMEXTITLA;73142
64635;1670;TLAXPANALOYA;73140
65032;1671;CUAHUTAPEHUAL DE BENITO JUAREZ;73557
65030;1671;NAUZONTLA;73550
65658;1672;GUADALUPE HIDALGO;74305
65656;1672;NEALTICAN;74300
66859;1673;AZUMBILLA;75835
66858;1673;NICOLAS BRAVO;75830
66860;1673;SANTA ANA;75837
66266;1674;ERENDIRA;75126
66263;1674;INFONAVIT;75120
66265;1674;JUAN DE LA GRANJA;75125
66264;1674;NOPALUCAN DE LA GRANJA;75120
66267;1674;RINCON DE CITLALTEPETL;75127
66269;1674;SANTA CRUZ DEL BOSQUE;75128
65230;1675;EL MIRADOR;73760
65234;1675;EL PROGRESO;73765
65232;1675;GUADALUPE VICTORIA;73761
65231;1675;OCOTEPEC;73760
65233;1675;TEZOQUITIPAC;73764
64445;1676;EMILIO PORTES GIL;72861
64443;1676;FRANCISCO SARABIA;72850
64447;1676;LA PASTORIA;72867
64960;1677;LOPEZ DIMAS;73401
64961;1677;VICENTE GUERRERO;73406
66150;1678;MIRAVALLES;75020
66153;1678;SANTA CRUZ MAGDALENA;75023
64613;1679;AHILA;73103
64622;1679;PACIOTLA;73119
64615;1679;ZOYATLA DE GUERRERO;73110
66495;1680;CUACNOPALAN;75515
66494;1680;ENCRUCIJADA;75512
66497;1680;GUADALUPE PILETAS;75515
66499;1680;LOS REYES ALTAMIRA;75515
66490;1680;NAZARENO;75505
66489;1680;SAN MIGUEL XALTEPEC;75505
66496;1680;TEHUITZO;75515
64531;1681;AGUA LINDA;73028
64524;1681;BUENAVISTA;73025
64521;1681;COLOTLA;73023
64529;1681;EL PACIFICO;73027
